,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8
2021-06-19 15:20:00,2.345,0.509,0.192,0.27699999999999997,1.0170000000000001,0.506,3.483,0.625
2021-06-19 15:30:00,2.345,0.508,0.192,0.27699999999999997,1.015,0.505,3.484,0.625
2021-06-19 15:40:00,2.345,0.509,0.192,0.276,1.015,0.504,3.4819999999999998,0.626
2021-06-19 15:50:00,2.343,0.511,0.193,0.27699999999999997,1.016,0.504,3.483,0.625
2021-06-19 16:00:00,2.343,0.512,0.192,0.276,1.015,0.503,3.4819999999999998,0.624
2021-06-19 16:10:00,2.3409999999999997,0.511,0.19,0.275,1.015,0.504,3.48,0.624
2021-06-19 16:20:00,2.342,0.509,0.193,0.27699999999999997,1.015,0.504,3.4819999999999998,0.623
2021-06-19 16:30:00,2.344,0.512,0.192,0.278,1.016,0.505,3.484,0.625
2021-06-19 16:40:00,2.345,0.513,0.193,0.282,1.0190000000000001,0.507,3.486,0.626
2021-06-19 16:50:00,2.347,0.513,0.196,0.284,1.021,0.51,3.488,0.627
2021-06-19 17:00:00,2.349,0.509,0.196,0.28600000000000003,1.023,0.511,3.49,0.627
2021-06-19 17:10:00,2.349,0.509,0.196,0.28800000000000003,1.024,0.511,3.49,0.628
2021-06-19 17:20:00,2.35,0.508,0.196,0.28800000000000003,1.024,0.514,3.492,0.629
2021-06-19 17:30:00,2.351,0.51,0.19699999999999998,0.29,1.028,0.514,3.4939999999999998,0.63
2021-06-19 17:40:00,2.352,0.511,0.19699999999999998,0.292,1.028,0.516,3.4960000000000004,0.631
2021-06-19 17:50:00,2.353,0.512,0.2,0.292,1.0290000000000001,0.518,3.4960000000000004,0.632
2021-06-19 18:00:00,2.355,0.512,0.201,0.294,1.03,0.518,3.497,0.633
2021-06-19 18:10:00,2.3569999999999998,0.515,0.201,0.295,1.031,0.52,3.4960000000000004,0.633
2021-06-19 18:20:00,2.358,0.515,0.201,0.29600000000000004,1.031,0.522,3.498,0.634
2021-06-19 18:30:00,2.3609999999999998,0.516,0.207,0.299,1.034,0.523,3.5,0.635
2021-06-19 18:40:00,2.362,0.518,0.207,0.3,1.035,0.526,3.5010000000000003,0.637
2021-06-19 18:50:00,2.364,0.518,0.20800000000000002,0.302,1.037,0.527,3.5039999999999996,0.637
2021-06-19 19:00:00,2.366,0.521,0.209,0.303,1.038,0.528,3.5039999999999996,0.639
2021-06-19 19:10:00,2.3680000000000003,0.522,0.213,0.305,1.0390000000000001,0.528,3.5060000000000002,0.6409999999999999
2021-06-19 19:20:00,2.369,0.524,0.215,0.307,1.041,0.529,3.5069999999999997,0.642
2021-06-19 19:30:00,2.37,0.525,0.21600000000000003,0.308,1.042,0.53,3.508,0.643
2021-06-19 19:40:00,2.371,0.525,0.218,0.309,1.042,0.531,3.508,0.643
2021-06-19 19:50:00,2.372,0.526,0.21899999999999997,0.309,1.043,0.531,3.5069999999999997,0.644
2021-06-19 20:00:00,2.372,0.526,0.218,0.31,1.043,0.534,3.51,0.644
2021-06-19 20:10:00,2.372,0.527,0.223,0.312,1.044,0.534,3.513,0.645
2021-06-19 20:20:00,2.374,0.529,0.222,0.312,1.047,0.535,3.512,0.6459999999999999
2021-06-19 20:30:00,2.375,0.529,0.222,0.313,1.046,0.537,3.512,0.6459999999999999
2021-06-19 20:40:00,2.376,0.529,0.22399999999999998,0.314,1.047,0.537,3.514,0.6459999999999999
2021-06-19 20:50:00,2.377,0.53,0.223,0.315,1.047,0.5379999999999999,3.514,0.6459999999999999
2021-06-19 21:00:00,2.378,0.529,0.223,0.314,1.048,0.536,3.514,0.647
2021-06-19 21:10:00,2.377,0.529,0.223,0.314,1.047,0.54,3.514,0.6459999999999999
2021-06-19 21:20:00,2.378,0.529,0.222,0.316,1.047,0.5379999999999999,3.516,0.6459999999999999
2021-06-19 21:30:00,2.379,0.53,0.225,0.315,1.048,0.541,3.515,0.647
2021-06-19 21:40:00,2.379,0.529,0.22699999999999998,0.318,1.0490000000000002,0.54,3.517,0.648
2021-06-19 21:50:00,2.381,0.532,0.225,0.317,1.0490000000000002,0.54,3.516,0.648
2021-06-19 22:00:00,2.3819999999999997,0.531,0.22399999999999998,0.318,1.0490000000000002,0.5379999999999999,3.5180000000000002,0.648
2021-06-19 22:10:00,2.381,0.531,0.22399999999999998,0.317,1.048,0.5379999999999999,3.516,0.647
2021-06-19 22:20:00,2.379,0.529,0.222,0.314,1.0490000000000002,0.537,3.514,0.647
2021-06-19 22:30:00,2.378,0.527,0.222,0.314,1.047,0.536,3.515,0.645
2021-06-19 22:40:00,2.376,0.528,0.22,0.312,1.047,0.536,3.511,0.645
2021-06-19 22:50:00,2.373,0.525,0.217,0.311,1.043,0.537,3.51,0.642
2021-06-19 23:00:00,2.373,0.523,0.217,0.31,1.042,0.537,3.511,0.6409999999999999
2021-06-19 23:10:00,2.375,0.524,0.21600000000000003,0.313,1.044,0.536,3.511,0.6409999999999999
2021-06-19 23:20:00,2.374,0.524,0.215,0.311,1.043,0.536,3.511,0.6409999999999999
2021-06-19 23:30:00,2.373,0.522,0.214,0.31,1.043,0.536,3.51,0.64
2021-06-19 23:40:00,2.373,0.522,0.214,0.311,1.043,0.534,3.51,0.639
2021-06-19 23:50:00,2.376,0.523,0.213,0.311,1.043,0.536,3.51,0.6409999999999999
2021-06-20 00:00:00,2.375,0.525,0.213,0.31,1.043,0.536,3.509,0.64
2021-06-20 00:10:00,2.376,0.524,0.214,0.312,1.044,0.536,3.512,0.639
2021-06-20 00:20:00,2.376,0.524,0.213,0.313,1.044,0.537,3.513,0.64
2021-06-20 00:30:00,2.376,0.524,0.213,0.313,1.044,0.5379999999999999,3.514,0.639
2021-06-20 00:40:00,2.376,0.525,0.213,0.313,1.045,0.537,3.514,0.6409999999999999
2021-06-20 00:50:00,2.375,0.526,0.212,0.313,1.044,0.5379999999999999,3.512,0.642
2021-06-20 01:00:00,2.375,0.526,0.213,0.314,1.044,0.54,3.515,0.6409999999999999
2021-06-20 01:10:00,2.376,0.525,0.214,0.311,1.045,0.5379999999999999,3.511,0.6409999999999999
2021-06-20 01:20:00,2.375,0.525,0.21100000000000002,0.311,1.044,0.537,3.513,0.64
2021-06-20 01:30:00,2.374,0.524,0.21100000000000002,0.311,1.043,0.536,3.512,0.639
2021-06-20 01:40:00,2.374,0.522,0.20800000000000002,0.308,1.042,0.536,3.509,0.638
2021-06-20 01:50:00,2.372,0.52,0.207,0.307,1.0390000000000001,0.5329999999999999,3.5069999999999997,0.635
2021-06-20 02:00:00,2.371,0.519,0.203,0.305,1.038,0.535,3.5069999999999997,0.634
2021-06-20 02:10:00,2.371,0.518,0.204,0.305,1.038,0.532,3.5069999999999997,0.632
2021-06-23 12:00:00,2.398,0.546,0.295,0.294,1.051,0.5529999999999999,3.5239999999999996,0.603
2021-06-23 12:10:00,2.396,0.545,0.28800000000000003,0.29100000000000004,1.051,0.55,3.5210000000000004,0.601
2021-06-23 12:20:00,2.395,0.5429999999999999,0.281,0.289,1.047,0.5479999999999999,3.52,0.598
2021-06-23 12:30:00,2.391,0.541,0.27,0.28600000000000003,1.044,0.545,3.515,0.594
2021-06-23 12:40:00,2.387,0.5379999999999999,0.262,0.28300000000000003,1.041,0.5429999999999999,3.515,0.591
2021-06-23 12:50:00,2.385,0.537,0.258,0.281,1.0390000000000001,0.541,3.511,0.589
2021-06-23 13:00:00,2.3819999999999997,0.534,0.247,0.278,1.037,0.5379999999999999,3.509,0.586
2021-06-23 13:10:00,2.379,0.531,0.24100000000000002,0.27699999999999997,1.034,0.537,3.5060000000000002,0.585
2021-06-23 13:20:00,2.378,0.531,0.237,0.275,1.033,0.534,3.505,0.5820000000000001
2021-06-23 13:30:00,2.376,0.528,0.23,0.272,1.031,0.531,3.502,0.5820000000000001
2021-06-23 13:40:00,2.374,0.525,0.223,0.27,1.028,0.53,3.5010000000000003,0.578
2021-06-23 13:50:00,2.371,0.524,0.218,0.268,1.0270000000000001,0.527,3.498,0.5760000000000001
2021-06-23 14:00:00,2.369,0.521,0.217,0.266,1.024,0.526,3.497,0.5760000000000001
2021-06-23 14:10:00,2.367,0.517,0.21,0.265,1.024,0.525,3.4960000000000004,0.574
2021-06-23 14:20:00,2.365,0.515,0.205,0.264,1.021,0.524,3.495,0.5710000000000001
2021-06-23 14:30:00,2.364,0.514,0.20199999999999999,0.264,1.023,0.524,3.4939999999999998,0.57
2021-06-23 14:40:00,2.364,0.516,0.19899999999999998,0.263,1.021,0.523,3.4939999999999998,0.569
2021-06-23 14:50:00,2.363,0.515,0.198,0.263,1.02,0.523,3.4939999999999998,0.568
2021-06-23 15:00:00,2.363,0.516,0.19399999999999998,0.262,1.02,0.521,3.4930000000000003,0.568
2021-06-23 15:10:00,2.363,0.515,0.19,0.262,1.02,0.52,3.491,0.5660000000000001
2021-06-23 15:20:00,2.364,0.515,0.188,0.263,1.0190000000000001,0.52,3.492,0.5670000000000001
2021-06-23 15:30:00,2.365,0.515,0.18600000000000003,0.263,1.02,0.52,3.4930000000000003,0.5670000000000001
2021-06-23 15:40:00,2.364,0.516,0.183,0.262,1.02,0.519,3.492,0.568
2021-06-23 15:50:00,2.363,0.514,0.18100000000000002,0.262,1.0190000000000001,0.52,3.492,0.568
2021-06-23 16:00:00,2.364,0.514,0.18100000000000002,0.263,1.0190000000000001,0.521,3.492,0.5670000000000001
2021-06-23 16:10:00,2.364,0.514,0.18100000000000002,0.263,1.018,0.52,3.492,0.5670000000000001
2021-06-23 16:20:00,2.365,0.514,0.18,0.264,1.0190000000000001,0.52,3.492,0.5670000000000001
2021-06-23 16:30:00,2.364,0.513,0.179,0.264,1.02,0.519,3.4930000000000003,0.568
2021-06-23 16:40:00,2.363,0.512,0.177,0.263,1.02,0.519,3.492,0.5670000000000001
2021-06-23 16:50:00,2.364,0.513,0.17600000000000002,0.263,1.0190000000000001,0.519,3.492,0.5670000000000001
2021-06-23 17:00:00,2.364,0.512,0.174,0.263,1.02,0.518,3.492,0.5660000000000001
2021-06-23 17:10:00,2.366,0.512,0.175,0.264,1.02,0.518,3.492,0.5670000000000001
2021-06-23 17:20:00,2.365,0.512,0.17300000000000001,0.264,1.02,0.519,3.492,0.5660000000000001
2021-06-23 17:30:00,2.365,0.511,0.174,0.266,1.02,0.52,3.4930000000000003,0.565
2021-06-23 17:40:00,2.366,0.512,0.174,0.266,1.022,0.52,3.492,0.568
2021-06-23 17:50:00,2.367,0.513,0.174,0.268,1.023,0.522,3.495,0.569
2021-06-23 18:00:00,2.3680000000000003,0.513,0.174,0.268,1.025,0.521,3.495,0.569
2021-06-23 18:10:00,2.37,0.513,0.17300000000000001,0.27,1.024,0.522,3.497,0.569
2021-06-23 18:20:00,2.37,0.515,0.172,0.26899999999999996,1.025,0.522,3.497,0.569
2021-06-23 18:30:00,2.371,0.516,0.17300000000000001,0.271,1.026,0.523,3.497,0.569
2021-06-23 18:40:00,2.371,0.516,0.174,0.272,1.026,0.523,3.497,0.569
2021-06-23 18:50:00,2.372,0.515,0.17300000000000001,0.272,1.0270000000000001,0.526,3.498,0.57
2021-06-23 19:00:00,2.372,0.516,0.17300000000000001,0.273,1.0270000000000001,0.527,3.4989999999999997,0.57
2021-06-23 19:10:00,2.373,0.518,0.175,0.275,1.028,0.527,3.5010000000000003,0.5710000000000001
2021-06-23 19:20:00,2.373,0.517,0.175,0.27399999999999997,1.028,0.527,3.5010000000000003,0.5720000000000001
2021-06-23 19:30:00,2.373,0.518,0.174,0.275,1.0290000000000001,0.527,3.5010000000000003,0.5710000000000001
2021-06-23 19:40:00,2.373,0.518,0.17300000000000001,0.275,1.0290000000000001,0.528,3.5,0.5720000000000001
2021-06-23 19:50:00,2.375,0.518,0.177,0.27699999999999997,1.03,0.528,3.502,0.573
2021-06-23 20:00:00,2.377,0.521,0.175,0.27899999999999997,1.032,0.528,3.502,0.575
2021-06-23 20:10:00,2.378,0.522,0.17800000000000002,0.27899999999999997,1.032,0.529,3.502,0.5760000000000001
2021-06-23 20:20:00,2.379,0.522,0.17800000000000002,0.27899999999999997,1.032,0.529,3.502,0.5760000000000001
2021-06-23 20:30:00,2.378,0.522,0.185,0.28,1.032,0.532,3.5039999999999996,0.5760000000000001
2021-06-23 20:40:00,2.379,0.522,0.195,0.282,1.034,0.532,3.505,0.5770000000000001
2021-06-23 20:50:00,2.38,0.524,0.21100000000000002,0.284,1.035,0.5329999999999999,3.5060000000000002,0.5770000000000001
2021-06-23 21:00:00,2.3819999999999997,0.523,0.23800000000000002,0.28300000000000003,1.035,0.535,3.5069999999999997,0.5770000000000001
2021-06-23 21:10:00,2.381,0.525,0.276,0.28300000000000003,1.035,0.534,3.5060000000000002,0.578
2021-06-23 21:20:00,2.3819999999999997,0.525,0.332,0.28300000000000003,1.035,0.534,3.5060000000000002,0.5770000000000001
2021-06-23 21:30:00,2.3819999999999997,0.525,0.4,0.28300000000000003,1.034,0.535,3.5060000000000002,0.579
2021-06-23 21:40:00,2.3819999999999997,0.522,0.467,0.282,1.034,0.534,3.505,0.5770000000000001
2021-06-23 21:50:00,2.3819999999999997,0.522,0.534,0.282,1.034,0.5329999999999999,3.505,0.5770000000000001
2021-06-23 22:00:00,2.383,0.523,0.596,0.28300000000000003,1.034,0.532,3.5060000000000002,0.5770000000000001
2021-06-23 22:10:00,2.3819999999999997,0.522,0.657,0.28300000000000003,1.034,0.531,3.5060000000000002,0.5760000000000001
2021-06-23 22:20:00,2.3819999999999997,0.524,0.713,0.281,1.034,0.5329999999999999,3.5060000000000002,0.5770000000000001
2021-06-23 22:30:00,2.381,0.524,0.7659999999999999,0.28,1.034,0.534,3.505,0.5770000000000001
2021-06-23 22:40:00,2.379,0.522,0.813,0.28,1.033,0.532,3.5039999999999996,0.5760000000000001
2021-06-23 22:50:00,2.379,0.521,0.853,0.27899999999999997,1.032,0.5329999999999999,3.5039999999999996,0.5760000000000001
2021-06-23 23:00:00,2.378,0.52,0.88,0.278,1.03,0.532,3.503,0.573
2021-06-23 23:10:00,2.378,0.519,0.8959999999999999,0.27699999999999997,1.03,0.532,3.5010000000000003,0.5720000000000001
2021-06-23 23:20:00,2.378,0.517,0.898,0.276,1.028,0.53,3.5010000000000003,0.57
2021-06-23 23:30:00,2.374,0.516,0.8859999999999999,0.275,1.0270000000000001,0.528,3.498,0.569
2021-06-23 23:40:00,2.373,0.516,0.8640000000000001,0.273,1.025,0.527,3.497,0.569
2021-06-23 23:50:00,2.371,0.514,0.836,0.272,1.024,0.527,3.4960000000000004,0.568
2021-06-24 00:00:00,2.371,0.514,0.8079999999999999,0.272,1.024,0.525,3.497,0.568
2021-06-24 00:10:00,2.37,0.513,0.78,0.271,1.024,0.524,3.495,0.565
2021-06-24 00:20:00,2.37,0.512,0.755,0.27,1.024,0.524,3.4939999999999998,0.565
2021-06-24 00:30:00,2.37,0.512,0.7290000000000001,0.27,1.024,0.523,3.4939999999999998,0.564
2021-06-24 00:40:00,2.37,0.511,0.703,0.268,1.023,0.523,3.4930000000000003,0.564
2021-06-24 00:50:00,2.369,0.511,0.6759999999999999,0.26899999999999996,1.021,0.522,3.4939999999999998,0.564
2021-06-24 01:00:00,2.3680000000000003,0.51,0.652,0.26899999999999996,1.021,0.522,3.495,0.563
2021-06-24 01:10:00,2.3680000000000003,0.509,0.628,0.26899999999999996,1.021,0.521,3.492,0.563
2021-06-24 01:20:00,2.3680000000000003,0.509,0.604,0.268,1.02,0.522,3.492,0.563
2021-06-24 01:30:00,2.3680000000000003,0.509,0.58,0.266,1.02,0.522,3.49,0.562
2021-06-24 01:40:00,2.367,0.508,0.5579999999999999,0.266,1.0190000000000001,0.521,3.49,0.561
2021-06-24 01:50:00,2.367,0.508,0.536,0.266,1.018,0.521,3.49,0.561
2021-06-24 02:00:00,2.365,0.506,0.514,0.266,1.0170000000000001,0.52,3.489,0.56
2021-06-24 02:10:00,2.365,0.506,0.494,0.264,1.0170000000000001,0.517,3.488,0.5589999999999999
2021-06-24 02:20:00,2.364,0.505,0.473,0.263,1.016,0.518,3.487,0.557
2021-06-24 02:30:00,2.363,0.504,0.45399999999999996,0.263,1.015,0.518,3.486,0.557
2021-06-24 02:40:00,2.363,0.503,0.43700000000000006,0.262,1.015,0.515,3.484,0.556
2021-06-24 02:50:00,2.363,0.502,0.418,0.262,1.014,0.515,3.486,0.556
2021-06-24 03:00:00,2.3609999999999998,0.502,0.401,0.262,1.013,0.516,3.485,0.555
2021-06-24 03:10:00,2.359,0.501,0.384,0.259,1.01,0.513,3.483,0.552
2021-06-24 03:20:00,2.358,0.49700000000000005,0.36700000000000005,0.257,1.01,0.51,3.48,0.551
2021-06-24 03:30:00,2.3569999999999998,0.496,0.35,0.256,1.006,0.509,3.4789999999999996,0.5489999999999999
2021-06-24 03:40:00,2.355,0.496,0.336,0.256,1.006,0.508,3.48,0.5479999999999999
2021-06-24 03:50:00,2.353,0.495,0.32299999999999995,0.255,1.006,0.51,3.4789999999999996,0.5479999999999999
2021-06-24 04:00:00,2.353,0.494,0.312,0.255,1.006,0.51,3.4789999999999996,0.547
2021-06-24 04:10:00,2.354,0.496,0.302,0.256,1.006,0.512,3.4789999999999996,0.547
2021-06-24 04:20:00,2.355,0.49700000000000005,0.293,0.258,1.0090000000000001,0.51,3.4819999999999998,0.5479999999999999
2021-06-24 04:30:00,2.36,0.5,0.28300000000000003,0.256,1.01,0.511,3.4789999999999996,0.551
2021-06-24 04:40:00,2.3569999999999998,0.49700000000000005,0.273,0.256,1.008,0.51,3.4789999999999996,0.5479999999999999
2021-06-24 04:50:00,2.3569999999999998,0.49700000000000005,0.264,0.257,1.008,0.512,3.48,0.5489999999999999
2021-06-24 05:00:00,2.3569999999999998,0.49700000000000005,0.257,0.259,1.0070000000000001,0.512,3.4819999999999998,0.5489999999999999
2021-06-24 05:10:00,2.356,0.496,0.249,0.258,1.008,0.511,3.48,0.5489999999999999
2021-06-24 05:20:00,2.355,0.49700000000000005,0.242,0.257,1.0070000000000001,0.512,3.4810000000000003,0.5489999999999999
2021-06-24 05:30:00,2.356,0.49700000000000005,0.233,0.256,1.0070000000000001,0.513,3.48,0.5479999999999999
2021-06-24 05:40:00,2.356,0.49700000000000005,0.22699999999999998,0.258,1.0070000000000001,0.512,3.4810000000000003,0.547
2021-06-24 05:50:00,2.3569999999999998,0.499,0.222,0.257,1.008,0.512,3.4810000000000003,0.5489999999999999
2021-06-24 06:00:00,2.359,0.498,0.217,0.258,1.0090000000000001,0.514,3.4810000000000003,0.5489999999999999
2021-06-24 06:10:00,2.359,0.499,0.212,0.26,1.01,0.515,3.483,0.5489999999999999
2021-06-24 06:20:00,2.36,0.5,0.21,0.261,1.011,0.516,3.485,0.552
2021-06-24 06:30:00,2.362,0.503,0.20800000000000002,0.263,1.014,0.518,3.486,0.5529999999999999
2021-06-24 06:40:00,2.363,0.506,0.205,0.263,1.015,0.519,3.488,0.556
2021-06-24 06:50:00,2.365,0.508,0.20199999999999999,0.265,1.016,0.521,3.49,0.557
2021-06-24 07:00:00,2.365,0.509,0.201,0.267,1.018,0.522,3.491,0.557
2021-06-24 07:10:00,2.367,0.509,0.19699999999999998,0.267,1.018,0.524,3.492,0.5579999999999999
2021-06-24 07:20:00,2.3680000000000003,0.51,0.19399999999999998,0.268,1.018,0.525,3.492,0.56
2021-06-24 07:30:00,2.369,0.511,0.193,0.26899999999999996,1.02,0.527,3.495,0.56
2021-06-24 07:40:00,2.372,0.512,0.19399999999999998,0.273,1.022,0.528,3.497,0.562
2021-06-24 07:50:00,2.374,0.515,0.193,0.27399999999999997,1.024,0.529,3.5,0.565
2021-06-24 08:00:00,2.375,0.518,0.192,0.275,1.026,0.531,3.5,0.5670000000000001
2021-06-24 08:10:00,2.376,0.519,0.192,0.27699999999999997,1.028,0.532,3.5010000000000003,0.569
2021-06-24 08:20:00,2.378,0.52,0.18899999999999997,0.27699999999999997,1.028,0.5329999999999999,3.502,0.569
2021-06-24 08:30:00,2.378,0.521,0.187,0.278,1.0290000000000001,0.536,3.505,0.569
2021-06-24 08:40:00,2.379,0.523,0.191,0.28,1.03,0.536,3.505,0.573
2021-06-24 08:50:00,2.38,0.524,0.196,0.28,1.032,0.537,3.505,0.573
2021-06-24 09:00:00,2.3819999999999997,0.525,0.203,0.28,1.032,0.537,3.5069999999999997,0.574
2021-06-24 09:10:00,2.3819999999999997,0.527,0.215,0.28300000000000003,1.033,0.537,3.5069999999999997,0.575
2021-06-24 09:20:00,2.383,0.526,0.225,0.282,1.033,0.537,3.5069999999999997,0.574
2021-06-24 09:30:00,2.3819999999999997,0.527,0.239,0.282,1.033,0.536,3.5060000000000002,0.574
2021-06-24 09:40:00,2.3819999999999997,0.526,0.257,0.28,1.033,0.537,3.5069999999999997,0.575
2021-06-24 09:50:00,2.3819999999999997,0.528,0.275,0.281,1.034,0.536,3.5060000000000002,0.5760000000000001
2021-06-24 10:00:00,2.3819999999999997,0.528,0.29100000000000004,0.27899999999999997,1.033,0.5379999999999999,3.5060000000000002,0.575
2021-06-24 10:10:00,2.38,0.526,0.308,0.28,1.033,0.537,3.5069999999999997,0.575
2021-06-24 10:20:00,2.381,0.528,0.319,0.281,1.035,0.54,3.5069999999999997,0.5760000000000001
2021-06-24 10:30:00,2.381,0.528,0.326,0.282,1.036,0.54,3.509,0.5760000000000001
2021-06-24 10:40:00,2.3819999999999997,0.53,0.33,0.282,1.036,0.541,3.508,0.5770000000000001
2021-06-24 10:50:00,2.381,0.531,0.326,0.28,1.035,0.539,3.5060000000000002,0.5770000000000001
2021-06-24 11:00:00,2.38,0.534,0.324,0.278,1.035,0.5379999999999999,3.5060000000000002,0.5760000000000001
2021-06-24 11:10:00,2.379,0.541,0.319,0.276,1.034,0.536,3.5039999999999996,0.574
2021-06-24 11:20:00,2.377,0.541,0.314,0.276,1.033,0.5329999999999999,3.503,0.573
2021-06-24 11:30:00,2.376,0.54,0.307,0.273,1.031,0.531,3.503,0.5720000000000001
2021-06-24 11:40:00,2.372,0.5379999999999999,0.299,0.27,1.0270000000000001,0.529,3.4989999999999997,0.569
2021-06-24 11:50:00,2.37,0.536,0.292,0.268,1.024,0.528,3.497,0.5670000000000001
2021-06-24 12:00:00,2.3680000000000003,0.537,0.287,0.267,1.023,0.527,3.4960000000000004,0.565
2021-06-24 12:10:00,2.367,0.536,0.278,0.265,1.022,0.524,3.4939999999999998,0.563
2021-06-24 12:20:00,2.364,0.5329999999999999,0.26899999999999996,0.262,1.0190000000000001,0.521,3.491,0.56
2021-06-24 12:30:00,2.362,0.532,0.261,0.26,1.018,0.52,3.488,0.557
2021-06-24 12:40:00,2.36,0.531,0.253,0.258,1.015,0.519,3.487,0.555
2021-06-24 12:50:00,2.358,0.53,0.243,0.255,1.013,0.517,3.484,0.5529999999999999
2021-06-24 13:00:00,2.355,0.528,0.237,0.253,1.01,0.514,3.483,0.551
2021-06-24 13:10:00,2.354,0.527,0.22899999999999998,0.251,1.008,0.514,3.4819999999999998,0.55
2021-06-24 13:20:00,2.351,0.524,0.22399999999999998,0.249,1.006,0.511,3.48,0.547
2021-06-24 13:30:00,2.349,0.521,0.21600000000000003,0.247,1.005,0.51,3.4789999999999996,0.546
2021-06-24 13:40:00,2.347,0.518,0.21100000000000002,0.24600000000000002,1.004,0.51,3.4760000000000004,0.544
2021-06-24 13:50:00,2.346,0.516,0.205,0.24600000000000002,1.002,0.508,3.475,0.5429999999999999
2021-06-24 14:00:00,2.344,0.516,0.201,0.244,1.001,0.507,3.4739999999999998,0.5429999999999999
2021-06-24 14:10:00,2.344,0.516,0.195,0.244,1.002,0.506,3.4730000000000003,0.541
2021-06-24 14:20:00,2.343,0.517,0.192,0.243,1.0,0.504,3.472,0.541
2021-06-24 14:30:00,2.3409999999999997,0.516,0.185,0.242,1.0,0.503,3.471,0.539
2021-06-24 14:40:00,2.34,0.515,0.182,0.242,1.0,0.502,3.471,0.539
2021-06-24 14:50:00,2.34,0.514,0.17800000000000002,0.24100000000000002,0.997,0.5,3.469,0.5379999999999999
2021-06-24 15:00:00,2.339,0.514,0.17600000000000002,0.239,0.997,0.499,3.469,0.536
2021-06-24 15:10:00,2.339,0.513,0.172,0.239,0.997,0.49700000000000005,3.468,0.536
2021-06-24 15:20:00,2.3369999999999997,0.512,0.166,0.23800000000000002,0.996,0.495,3.467,0.537
2021-06-24 15:30:00,2.336,0.511,0.16399999999999998,0.23800000000000002,0.996,0.493,3.466,0.535
2021-06-24 15:40:00,2.336,0.512,0.162,0.237,0.996,0.49200000000000005,3.466,0.535
2021-06-24 15:50:00,2.335,0.51,0.158,0.23600000000000002,0.996,0.493,3.465,0.5329999999999999
2021-06-24 16:00:00,2.335,0.508,0.154,0.23600000000000002,0.993,0.493,3.463,0.532
2021-06-24 16:10:00,2.335,0.509,0.153,0.237,0.9940000000000001,0.493,3.4619999999999997,0.532
2021-06-24 16:20:00,2.333,0.507,0.151,0.237,0.992,0.493,3.465,0.532
2021-06-24 16:30:00,2.333,0.506,0.15,0.23800000000000002,0.992,0.494,3.463,0.531
2021-06-24 16:40:00,2.333,0.506,0.14800000000000002,0.237,0.992,0.495,3.464,0.531
2021-06-24 16:50:00,2.334,0.506,0.15,0.239,0.992,0.495,3.464,0.531
2021-06-24 17:00:00,2.336,0.506,0.146,0.239,0.993,0.496,3.465,0.532
2021-06-24 17:10:00,2.336,0.506,0.145,0.24,0.9940000000000001,0.496,3.465,0.531
2021-06-24 17:20:00,2.3369999999999997,0.506,0.146,0.24,0.9940000000000001,0.49700000000000005,3.466,0.532
2021-06-24 17:30:00,2.3369999999999997,0.505,0.145,0.24100000000000002,0.9940000000000001,0.498,3.466,0.532
